 precomputing function requisites...
 loading state...
 
 Done reading fields
 Time spend reading:     0.090 sc
 initialising output files...
 /data/marcos/pipe10k/source/runs/re180dt.cf
 timestepping.....
  step=           0  dt=  9.9469237E-03
Step11266  0.810775D+04  0.272428D+01  0.179142D+03
Step11271  0.810780D+04  0.272619D+01  0.179136D+03
Step11276  0.810785D+04  0.272556D+01  0.179129D+03
Step11281  0.810791D+04  0.272646D+01  0.179123D+03
Step11286  0.810796D+04  0.272352D+01  0.179118D+03
Step11291  0.810801D+04  0.272253D+01  0.179112D+03
Step11296  0.810806D+04  0.272532D+01  0.179107D+03
Step11301  0.810811D+04  0.272410D+01  0.179102D+03
Step11306  0.810816D+04  0.272435D+01  0.179097D+03
Step11311  0.810821D+04  0.271496D+01  0.179092D+03
Step11316  0.810827D+04  0.271968D+01  0.179088D+03
Step11321  0.810832D+04  0.272459D+01  0.179084D+03
Step11326  0.810837D+04  0.272411D+01  0.179080D+03
Step11331  0.810842D+04  0.272358D+01  0.179076D+03
Step11336  0.810847D+04  0.271830D+01  0.179073D+03
Step11341  0.810852D+04  0.272104D+01  0.179069D+03
Step11346  0.810857D+04  0.271940D+01  0.179066D+03
Step11351  0.810862D+04  0.272436D+01  0.179064D+03
Step11356  0.810868D+04  0.272031D+01  0.179061D+03
Step11361  0.810873D+04  0.272893D+01  0.179059D+03
Step11366  0.810878D+04  0.272700D+01  0.179057D+03
Step11371  0.810883D+04  0.272420D+01  0.179055D+03
Step11376  0.810888D+04  0.271932D+01  0.179053D+03
Step11381  0.810893D+04  0.272628D+01  0.179052D+03
Step11386  0.810898D+04  0.272361D+01  0.179051D+03
Step11391  0.810903D+04  0.272900D+01  0.179050D+03
Step11396  0.810909D+04  0.272256D+01  0.179049D+03
Step11401  0.810914D+04  0.272457D+01  0.179048D+03
Step11406  0.810919D+04  0.271918D+01  0.179048D+03
Step11411  0.810924D+04  0.272592D+01  0.179047D+03
Step11416  0.810928D+04  0.271666D+01  0.179047D+03
Step11421  0.810933D+04  0.272598D+01  0.179047D+03
Step11426  0.810938D+04  0.272456D+01  0.179047D+03
Step11431  0.810943D+04  0.271926D+01  0.179047D+03
Step11436  0.810948D+04  0.272613D+01  0.179047D+03
Step11441  0.810953D+04  0.272230D+01  0.179047D+03
Step11446  0.810958D+04  0.272387D+01  0.179048D+03
Step11451  0.810963D+04  0.272689D+01  0.179048D+03
Step11456  0.810967D+04  0.272274D+01  0.179049D+03
Step11461  0.810972D+04  0.272689D+01  0.179049D+03
Step11466  0.810977D+04  0.272602D+01  0.179050D+03
Step11471  0.810982D+04  0.272308D+01  0.179051D+03
Step11476  0.810987D+04  0.271923D+01  0.179051D+03
Step11481  0.810992D+04  0.272613D+01  0.179052D+03
Step11486  0.810997D+04  0.272673D+01  0.179053D+03
Step11491  0.811002D+04  0.272770D+01  0.179054D+03
Step11496  0.811006D+04  0.271882D+01  0.179055D+03
Step11501  0.811011D+04  0.272476D+01  0.179056D+03
Step11506  0.811016D+04  0.272727D+01  0.179057D+03
Step11511  0.811021D+04  0.272274D+01  0.179059D+03
Step11516  0.811026D+04  0.272352D+01  0.179060D+03
Step11521  0.811031D+04  0.272302D+01  0.179062D+03
Step11526  0.811036D+04  0.272510D+01  0.179063D+03
Step11531  0.811041D+04  0.272761D+01  0.179065D+03
Step11536  0.811045D+04  0.272322D+01  0.179067D+03
Step11541  0.811050D+04  0.271958D+01  0.179069D+03
Step11546  0.811055D+04  0.272569D+01  0.179071D+03
Step11551  0.811060D+04  0.272136D+01  0.179074D+03
Step11556  0.811064D+04  0.272325D+01  0.179076D+03
Step11561  0.811069D+04  0.271803D+01  0.179079D+03
Step11566  0.811074D+04  0.272407D+01  0.179082D+03
Step11571  0.811078D+04  0.271742D+01  0.179085D+03
Step11576  0.811083D+04  0.272051D+01  0.179089D+03
Step11581  0.811087D+04  0.272216D+01  0.179092D+03
Step11586  0.811092D+04  0.272514D+01  0.179096D+03
Step11591  0.811096D+04  0.273248D+01  0.179100D+03
Step11596  0.811101D+04  0.273014D+01  0.179104D+03
Step11601  0.811105D+04  0.272258D+01  0.179109D+03
Step11606  0.811109D+04  0.272065D+01  0.179113D+03
Step11611  0.811114D+04  0.272326D+01  0.179118D+03
Step11616  0.811118D+04  0.327142D+01  0.179123D+03
Step11621  0.811122D+04  0.271701D+01  0.179128D+03
Step11626  0.811127D+04  0.271868D+01  0.179134D+03
Step11631  0.811131D+04  0.272050D+01  0.179139D+03
Step11636  0.811136D+04  0.272374D+01  0.179145D+03
Step11641  0.811140D+04  0.272636D+01  0.179151D+03
Step11646  0.811144D+04  0.272334D+01  0.179156D+03
Step11651  0.811149D+04  0.272067D+01  0.179162D+03
Step11656  0.811153D+04  0.272109D+01  0.179168D+03
Step11661  0.811157D+04  0.272523D+01  0.179174D+03
Step11666  0.811162D+04  0.272672D+01  0.179180D+03
Step11671  0.811166D+04  0.271627D+01  0.179186D+03
Step11676  0.811170D+04  0.271392D+01  0.179192D+03
Step11681  0.811175D+04  0.272481D+01  0.179198D+03
Step11686  0.811179D+04  0.272454D+01  0.179203D+03
Step11691  0.811184D+04  0.272042D+01  0.179209D+03
Step11696  0.811188D+04  0.272702D+01  0.179215D+03
Step11701  0.811192D+04  0.271605D+01  0.179220D+03
Step11706  0.811196D+04  0.272333D+01  0.179225D+03
Step11711  0.811200D+04  0.272499D+01  0.179230D+03
Step11716  0.811205D+04  0.272089D+01  0.179235D+03
Step11721  0.811209D+04  0.271839D+01  0.179239D+03
Step11726  0.811213D+04  0.272440D+01  0.179244D+03
Step11731  0.811217D+04  0.272512D+01  0.179248D+03
Step11736  0.811221D+04  0.272179D+01  0.179253D+03
Step11741  0.811225D+04  0.272003D+01  0.179257D+03
Step11746  0.811229D+04  0.272218D+01  0.179261D+03
Step11751  0.811233D+04  0.272257D+01  0.179264D+03
Step11756  0.811237D+04  0.272611D+01  0.179268D+03
Step11761  0.811241D+04  0.271804D+01  0.179271D+03
Step11766  0.811245D+04  0.272653D+01  0.179275D+03
Step11771  0.811249D+04  0.325007D+01  0.179278D+03
Step11776  0.811252D+04  0.271485D+01  0.179281D+03
Step11781  0.811256D+04  0.272299D+01  0.179284D+03
Step11786  0.811260D+04  0.272308D+01  0.179286D+03
Step11791  0.811263D+04  0.272429D+01  0.179289D+03
Step11796  0.811267D+04  0.271999D+01  0.179291D+03
Step11801  0.811271D+04  0.271896D+01  0.179294D+03
Step11806  0.811274D+04  0.272254D+01  0.179296D+03
Step11811  0.811278D+04  0.271988D+01  0.179298D+03
Step11816  0.811281D+04  0.272340D+01  0.179300D+03
Step11821  0.811285D+04  0.272502D+01  0.179301D+03
Step11826  0.811288D+04  0.272148D+01  0.179303D+03
Step11831  0.811291D+04  0.271969D+01  0.179304D+03
Step11836  0.811295D+04  0.271045D+01  0.179305D+03
Step11841  0.811298D+04  0.272657D+01  0.179306D+03
Step11846  0.811301D+04  0.271720D+01  0.179307D+03
Step11851  0.811305D+04  0.271964D+01  0.179308D+03
Step11856  0.811308D+04  0.272021D+01  0.179309D+03
Step11861  0.811311D+04  0.272233D+01  0.179309D+03
Step11866  0.811314D+04  0.271832D+01  0.179309D+03
Step11871  0.811317D+04  0.270897D+01  0.179309D+03
Step11876  0.811321D+04  0.271957D+01  0.179309D+03
Step11881  0.811324D+04  0.272431D+01  0.179309D+03
Step11886  0.811327D+04  0.271581D+01  0.179309D+03
Step11891  0.811330D+04  0.272171D+01  0.179309D+03
Step11896  0.811333D+04  0.272231D+01  0.179308D+03
Step11901  0.811337D+04  0.272364D+01  0.179307D+03
Step11906  0.811340D+04  0.272091D+01  0.179306D+03
Step11911  0.811343D+04  0.271858D+01  0.179305D+03
Step11916  0.811346D+04  0.271999D+01  0.179304D+03
Step11921  0.811349D+04  0.272050D+01  0.179303D+03
Step11926  0.811352D+04  0.272015D+01  0.179302D+03
Step11931  0.811356D+04  0.271860D+01  0.179300D+03
Step11936  0.811359D+04  0.272685D+01  0.179299D+03
Step11941  0.811362D+04  0.272371D+01  0.179297D+03
Step11946  0.811365D+04  0.272419D+01  0.179295D+03
Step11951  0.811368D+04  0.272197D+01  0.179293D+03
Step11956  0.811371D+04  0.272128D+01  0.179292D+03
Step11961  0.811375D+04  0.272029D+01  0.179290D+03
Step11966  0.811378D+04  0.271928D+01  0.179288D+03
Step11971  0.811381D+04  0.272281D+01  0.179286D+03
Step11976  0.811384D+04  0.271662D+01  0.179284D+03
Step11981  0.811387D+04  0.272177D+01  0.179282D+03
Step11986  0.811390D+04  0.272219D+01  0.179279D+03
Step11991  0.811394D+04  0.272115D+01  0.179277D+03
Step11996  0.811397D+04  0.271589D+01  0.179275D+03
Step12001  0.811400D+04  0.272397D+01  0.179273D+03
Step12006  0.811403D+04  0.272688D+01  0.179271D+03
Step12011  0.811406D+04  0.272763D+01  0.179269D+03
Step12016  0.811410D+04  0.272772D+01  0.179267D+03
Step12021  0.811413D+04  0.272087D+01  0.179265D+03
Step12026  0.811416D+04  0.272421D+01  0.179263D+03
Step12031  0.811419D+04  0.272224D+01  0.179261D+03
Step12036  0.811422D+04  0.272630D+01  0.179259D+03
Step12041  0.811425D+04  0.271843D+01  0.179257D+03
Step12046  0.811429D+04  0.283570D+01  0.179256D+03
Step12051  0.811432D+04  0.272034D+01  0.179254D+03
Step12056  0.811435D+04  0.272099D+01  0.179252D+03
Step12061  0.811438D+04  0.272176D+01  0.179250D+03
Step12066  0.811441D+04  0.272189D+01  0.179249D+03
Step12071  0.811444D+04  0.271830D+01  0.179247D+03
Step12076  0.811448D+04  0.271824D+01  0.179245D+03
Step12081  0.811451D+04  0.325733D+01  0.179243D+03
Step12086  0.811454D+04  0.271929D+01  0.179241D+03
Step12091  0.811458D+04  0.272342D+01  0.179239D+03
Step12096  0.811461D+04  0.271452D+01  0.179237D+03
Step12101  0.811465D+04  0.272708D+01  0.179235D+03
Step12106  0.811468D+04  0.272070D+01  0.179233D+03
Step12111  0.811472D+04  0.271922D+01  0.179231D+03
Step12116  0.811475D+04  0.272019D+01  0.179229D+03
Step12121  0.811479D+04  0.272184D+01  0.179226D+03
Step12126  0.811482D+04  0.271937D+01  0.179224D+03
Step12131  0.811486D+04  0.271947D+01  0.179221D+03
Step12136  0.811489D+04  0.271920D+01  0.179218D+03
Step12141  0.811493D+04  0.272051D+01  0.179216D+03
Step12146  0.811496D+04  0.271742D+01  0.179213D+03
Step12151  0.811500D+04  0.271992D+01  0.179209D+03
Step12156  0.811503D+04  0.271665D+01  0.179206D+03
Step12161  0.811507D+04  0.272303D+01  0.179203D+03
Step12166  0.811510D+04  0.272509D+01  0.179199D+03
Step12171  0.811514D+04  0.271433D+01  0.179196D+03
Step12176  0.811517D+04  0.271399D+01  0.179192D+03
Step12181  0.811521D+04  0.271436D+01  0.179188D+03
Step12186  0.811524D+04  0.271597D+01  0.179184D+03
Step12191  0.811528D+04  0.271293D+01  0.179180D+03
Step12196  0.811531D+04  0.272069D+01  0.179176D+03
Step12201  0.811535D+04  0.271983D+01  0.179171D+03
Step12206  0.811538D+04  0.272021D+01  0.179167D+03
Step12211  0.811542D+04  0.272125D+01  0.179162D+03
Step12216  0.811546D+04  0.271930D+01  0.179156D+03
Step12221  0.811550D+04  0.271868D+01  0.179151D+03
Step12226  0.811554D+04  0.272153D+01  0.179145D+03
Step12231  0.811557D+04  0.271840D+01  0.179140D+03
Step12236  0.811561D+04  0.271925D+01  0.179134D+03
Step12241  0.811565D+04  0.271964D+01  0.179128D+03
Step12246  0.811569D+04  0.272429D+01  0.179122D+03
Step12251  0.811573D+04  0.272101D+01  0.179116D+03
Step12256  0.811577D+04  0.271754D+01  0.179109D+03
Step12261  0.811581D+04  0.272349D+01  0.179103D+03
Step12266  0.811584D+04  0.272279D+01  0.179096D+03
Step12271  0.811588D+04  0.271707D+01  0.179090D+03
Step12276  0.811592D+04  0.272679D+01  0.179083D+03
Step12281  0.811596D+04  0.271912D+01  0.179076D+03
Step12286  0.811600D+04  0.271580D+01  0.179069D+03
Step12291  0.811604D+04  0.271879D+01  0.179062D+03
Step12296  0.811608D+04  0.271805D+01  0.179055D+03
Step12301  0.811611D+04  0.271918D+01  0.179048D+03
Step12306  0.811615D+04  0.272300D+01  0.179041D+03
Step12311  0.811619D+04  0.325856D+01  0.179033D+03
Step12316  0.811624D+04  0.272258D+01  0.179025D+03
Step12321  0.811628D+04  0.272400D+01  0.179017D+03
Step12326  0.811632D+04  0.272264D+01  0.179009D+03
Step12331  0.811636D+04  0.271971D+01  0.179000D+03
Step12336  0.811641D+04  0.272467D+01  0.178992D+03
Step12341  0.811645D+04  0.271881D+01  0.178984D+03
Step12346  0.811649D+04  0.272327D+01  0.178975D+03
Step12351  0.811653D+04  0.271435D+01  0.178967D+03
Step12356  0.811658D+04  0.272423D+01  0.178958D+03
Step12361  0.811662D+04  0.272376D+01  0.178950D+03
Step12366  0.811666D+04  0.272468D+01  0.178941D+03
Step12371  0.811670D+04  0.272668D+01  0.178933D+03
Step12376  0.811675D+04  0.271869D+01  0.178924D+03
Step12381  0.811679D+04  0.272183D+01  0.178915D+03
Step12386  0.811683D+04  0.272986D+01  0.178907D+03
Step12391  0.811687D+04  0.272015D+01  0.178898D+03
Step12396  0.811692D+04  0.272379D+01  0.178889D+03
Step12401  0.811696D+04  0.272329D+01  0.178881D+03
Step12406  0.811700D+04  0.272251D+01  0.178872D+03
Step12411  0.811704D+04  0.271684D+01  0.178864D+03
Step12416  0.811709D+04  0.272466D+01  0.178855D+03
Step12421  0.811713D+04  0.272285D+01  0.178846D+03
Step12426  0.811717D+04  0.272236D+01  0.178838D+03
Step12431  0.811721D+04  0.271915D+01  0.178829D+03
Step12436  0.811726D+04  0.271939D+01  0.178821D+03
Step12441  0.811730D+04  0.272176D+01  0.178813D+03
Step12446  0.811734D+04  0.272045D+01  0.178804D+03
Step12451  0.811738D+04  0.271987D+01  0.178796D+03
Step12456  0.811743D+04  0.271968D+01  0.178788D+03
Step12461  0.811747D+04  0.271312D+01  0.178780D+03
Step12466  0.811751D+04  0.272393D+01  0.178772D+03
Step12471  0.811755D+04  0.271929D+01  0.178764D+03
Step12476  0.811760D+04  0.271973D+01  0.178756D+03
Step12481  0.811764D+04  0.272077D+01  0.178748D+03
Step12486  0.811769D+04  0.272320D+01  0.178740D+03
Step12491  0.811773D+04  0.271939D+01  0.178731D+03
Step12496  0.811778D+04  0.271841D+01  0.178723D+03
Step12501  0.811783D+04  0.272416D+01  0.178715D+03
Step12506  0.811787D+04  0.272421D+01  0.178707D+03
Step12511  0.811792D+04  0.271893D+01  0.178699D+03
Step12516  0.811797D+04  0.272376D+01  0.178691D+03
Step12521  0.811801D+04  0.272296D+01  0.178683D+03
Step12526  0.811806D+04  0.272158D+01  0.178675D+03
Step12531  0.811811D+04  0.271994D+01  0.178667D+03
Step12536  0.811815D+04  0.271822D+01  0.178659D+03
Step12541  0.811820D+04  0.272675D+01  0.178652D+03
Step12546  0.811825D+04  0.272096D+01  0.178644D+03
Step12551  0.811829D+04  0.272024D+01  0.178636D+03
Step12556  0.811834D+04  0.272011D+01  0.178629D+03
Step12561  0.811839D+04  0.271714D+01  0.178622D+03
Step12566  0.811844D+04  0.271566D+01  0.178614D+03
Step12571  0.811848D+04  0.272258D+01  0.178607D+03
Step12576  0.811853D+04  0.272010D+01  0.178600D+03
Step12581  0.811858D+04  0.272248D+01  0.178593D+03
Step12586  0.811862D+04  0.271648D+01  0.178587D+03
Step12591  0.811867D+04  0.271919D+01  0.178580D+03
Step12596  0.811872D+04  0.272439D+01  0.178574D+03
Step12601  0.811876D+04  0.272095D+01  0.178568D+03
Step12606  0.811881D+04  0.272106D+01  0.178562D+03
Step12611  0.811886D+04  0.272233D+01  0.178556D+03
Step12616  0.811890D+04  0.272754D+01  0.178550D+03
Step12621  0.811895D+04  0.272096D+01  0.178545D+03
Step12626  0.811900D+04  0.272089D+01  0.178540D+03
Step12631  0.811905D+04  0.272343D+01  0.178535D+03
Step12636  0.811910D+04  0.272139D+01  0.178530D+03
Step12641  0.811916D+04  0.271905D+01  0.178526D+03
Step12646  0.811921D+04  0.271781D+01  0.178522D+03
Step12651  0.811926D+04  0.272277D+01  0.178519D+03
Step12656  0.811931D+04  0.272105D+01  0.178516D+03
Step12661  0.811936D+04  0.271995D+01  0.178514D+03
Step12666  0.811941D+04  0.272297D+01  0.178512D+03
Step12671  0.811947D+04  0.271976D+01  0.178511D+03
Step12676  0.811952D+04  0.272064D+01  0.178511D+03
Step12681  0.811957D+04  0.272544D+01  0.178511D+03
Step12686  0.811962D+04  0.272438D+01  0.178512D+03
Step12691  0.811967D+04  0.271468D+01  0.178513D+03
Step12696  0.811972D+04  0.272009D+01  0.178515D+03
Step12701  0.811978D+04  0.272450D+01  0.178517D+03
Step12706  0.811983D+04  0.271939D+01  0.178519D+03
Step12711  0.811988D+04  0.271987D+01  0.178522D+03
Step12716  0.811993D+04  0.272775D+01  0.178525D+03
Step12721  0.811998D+04  0.271874D+01  0.178528D+03
Step12726  0.812003D+04  0.272506D+01  0.178532D+03
Step12731  0.812009D+04  0.271607D+01  0.178535D+03
Step12736  0.812014D+04  0.272140D+01  0.178539D+03
Step12741  0.812019D+04  0.272425D+01  0.178543D+03
Step12746  0.812024D+04  0.271985D+01  0.178546D+03
Step12751  0.812029D+04  0.272332D+01  0.178550D+03
Step12756  0.812034D+04  0.272123D+01  0.178554D+03
Step12761  0.812040D+04  0.271614D+01  0.178558D+03
Step12766  0.812045D+04  0.271770D+01  0.178563D+03
Step12771  0.812050D+04  0.272281D+01  0.178567D+03
Step12776  0.812055D+04  0.271757D+01  0.178571D+03
Step12781  0.812061D+04  0.272003D+01  0.178576D+03
Step12786  0.812067D+04  0.272112D+01  0.178581D+03
Step12791  0.812073D+04  0.271957D+01  0.178585D+03
Step12796  0.812078D+04  0.272022D+01  0.178590D+03
Step12801  0.812084D+04  0.272307D+01  0.178595D+03
Step12806  0.812090D+04  0.271875D+01  0.178600D+03
Step12811  0.812095D+04  0.272544D+01  0.178605D+03
Step12816  0.812101D+04  0.272452D+01  0.178609D+03
Step12821  0.812107D+04  0.272447D+01  0.178614D+03
Step12826  0.812112D+04  0.272251D+01  0.178619D+03
Step12831  0.812118D+04  0.271929D+01  0.178624D+03
Step12836  0.812124D+04  0.272078D+01  0.178629D+03
Step12841  0.812129D+04  0.271879D+01  0.178634D+03
Step12846  0.812135D+04  0.271798D+01  0.178639D+03
Step12851  0.812141D+04  0.271739D+01  0.178644D+03
Step12856  0.812146D+04  0.272322D+01  0.178649D+03
Step12861  0.812152D+04  0.272210D+01  0.178654D+03
Step12866  0.812158D+04  0.272347D+01  0.178660D+03
Step12871  0.812163D+04  0.271896D+01  0.178665D+03
Step12876  0.812169D+04  0.271916D+01  0.178670D+03
Step12881  0.812175D+04  0.271507D+01  0.178676D+03
Step12886  0.812181D+04  0.272637D+01  0.178682D+03
Step12891  0.812186D+04  0.272406D+01  0.178688D+03
Step12896  0.812192D+04  0.271964D+01  0.178693D+03
Step12901  0.812197D+04  0.272815D+01  0.178699D+03
Step12906  0.812203D+04  0.271990D+01  0.178705D+03
Step12911  0.812208D+04  0.272023D+01  0.178711D+03
Step12916  0.812213D+04  0.271793D+01  0.178717D+03
Step12921  0.812219D+04  0.272583D+01  0.178723D+03
Step12926  0.812224D+04  0.272167D+01  0.178729D+03
Step12931  0.812229D+04  0.272134D+01  0.178735D+03
Step12936  0.812234D+04  0.272398D+01  0.178741D+03
Step12941  0.812239D+04  0.272238D+01  0.178748D+03
Step12946  0.812245D+04  0.272079D+01  0.178754D+03
Step12951  0.812250D+04  0.272245D+01  0.178761D+03
Step12956  0.812255D+04  0.271680D+01  0.178767D+03
Step12961  0.812260D+04  0.271935D+01  0.178774D+03
Step12966  0.812265D+04  0.272771D+01  0.178781D+03
Step12971  0.812270D+04  0.272091D+01  0.178788D+03
Step12976  0.812275D+04  0.272560D+01  0.178795D+03
Step12981  0.812280D+04  0.272429D+01  0.178803D+03
Step12986  0.812285D+04  0.272532D+01  0.178810D+03
Step12991  0.812290D+04  0.272398D+01  0.178817D+03
Step12996  0.812295D+04  0.272374D+01  0.178825D+03
Step13001  0.812300D+04  0.271676D+01  0.178832D+03
Step13006  0.812304D+04  0.272662D+01  0.178839D+03
Step13011  0.812309D+04  0.272720D+01  0.178847D+03
Step13016  0.812314D+04  0.272358D+01  0.178854D+03
Step13021  0.812319D+04  0.272553D+01  0.178862D+03
Step13026  0.812324D+04  0.272389D+01  0.178869D+03
Step13031  0.812329D+04  0.272722D+01  0.178877D+03
Step13036  0.812333D+04  0.271994D+01  0.178884D+03
Step13041  0.812338D+04  0.272795D+01  0.178891D+03
Step13046  0.812343D+04  0.272550D+01  0.178899D+03
Step13051  0.812348D+04  0.272306D+01  0.178906D+03
Step13056  0.812353D+04  0.271859D+01  0.178914D+03
Step13061  0.812358D+04  0.272004D+01  0.178921D+03
Step13066  0.812362D+04  0.272605D+01  0.178928D+03
Step13071  0.812367D+04  0.271677D+01  0.178936D+03
Step13076  0.812372D+04  0.272161D+01  0.178943D+03
Step13081  0.812377D+04  0.270909D+01  0.178950D+03
Step13086  0.812382D+04  0.272281D+01  0.178958D+03
Step13091  0.812387D+04  0.272438D+01  0.178965D+03
Step13096  0.812391D+04  0.271741D+01  0.178972D+03
Step13101  0.812396D+04  0.271615D+01  0.178980D+03
Step13106  0.812401D+04  0.272103D+01  0.178987D+03
Step13111  0.812406D+04  0.271744D+01  0.178995D+03
Step13116  0.812411D+04  0.272405D+01  0.179003D+03
Step13121  0.812416D+04  0.271708D+01  0.179010D+03
Step13126  0.812420D+04  0.272090D+01  0.179018D+03
Step13131  0.812425D+04  0.272046D+01  0.179026D+03
Step13136  0.812430D+04  0.271925D+01  0.179034D+03
Step13141  0.812435D+04  0.272286D+01  0.179042D+03
Step13146  0.812440D+04  0.271925D+01  0.179050D+03
Step13151  0.812444D+04  0.272391D+01  0.179058D+03
Step13156  0.812449D+04  0.271335D+01  0.179067D+03
Step13161  0.812454D+04  0.271927D+01  0.179075D+03
Step13166  0.812459D+04  0.272429D+01  0.179083D+03
Step13171  0.812464D+04  0.272640D+01  0.179092D+03
Step13176  0.812469D+04  0.272317D+01  0.179101D+03
Step13181  0.812473D+04  0.272284D+01  0.179109D+03
Step13186  0.812478D+04  0.272574D+01  0.179118D+03
Step13191  0.812483D+04  0.271886D+01  0.179127D+03
Step13196  0.812488D+04  0.272391D+01  0.179136D+03
Step13201  0.812493D+04  0.271974D+01  0.179145D+03
Step13206  0.812498D+04  0.272069D+01  0.179154D+03
Step13211  0.812502D+04  0.272424D+01  0.179163D+03
Step13216  0.812507D+04  0.272183D+01  0.179172D+03
Step13221  0.812512D+04  0.272421D+01  0.179181D+03
Step13226  0.812517D+04  0.271972D+01  0.179190D+03
Step13231  0.812522D+04  0.272308D+01  0.179200D+03
Step13236  0.812527D+04  0.272328D+01  0.179209D+03
